"id","name","code","account_type","tag_ids","reconcile","non_trade","name@fr","description","description@fr","tax_ids","active","asset_model_ids"
"pcg_4286","Personnel - Other accrued charges payable","428600","liability_current","","True","","Personnel - Autres charges à payer","","","","True",""
"pcg_4382","Contributions for holiday pay","438200","liability_current","","True","","Charges sociales sur congés à payer","","","","True",""
"pcg_4386","Other accrued charges payable","438600","liability_current","","True","","Organismes sociaux - Autres charges à payer","","","","True",""
"pcg_439","Social security - Accrued income","439000","asset_current","","True","","Organismes sociaux - Produits à recevoir","","","","True",""
"pcg_441_account","State - Subsidies and grants receivable","441000","asset_current","","True","","État - Subventions et aides à recevoir","","","","True",""
"pcg_4421","Withholding tax (Income tax)","442100","liability_current","","True","","Prélèvements à la source (Impôt sur le revenu)","","","","True",""
"pcg_4422","Non-liberating flat-rate deductions","442200","liability_current","","True","","Prélèvements forfaitaires non libératoires","","","","True",""
"pcg_4423","Deductions and withholdings on distributions","442300","liability_current","","True","","Retenues et prélèvements sur les distributions","","","","True",""
"pcg_4481","State - Accrued charges payable","448100","liability_current","","True","","État - Charges à payer","","","","True",""
"pcg_44811","Tax on holiday pay","448110","liability_current","","True","","Charges fiscales sur congés à payer","","","","True",""
"pcg_4412","Accrued expenses","448120","asset_current","","True","","Charges à payer","","","","True",""
"pcg_44558","Taxes assimilated to VAT","445580","liability_current","","True","","Taxes assimilées à la TVA","","","","True",""
"pcg_44563","VAT transferred by other entities","445630","asset_current","","True","","TVA transférée par d'autres entités","","","","True",""
"pcg_445671","VAT claimed from the administration","445671","asset_current","","True","","TVA réclamée à l'administration","","","","True",""
"pcg_44568","Deductible taxes assimilated to VAT","445680","asset_current","","True","","Taxes déductibles assimilées à la TVA","","","","True",""
"pcg_44578","Taxes collected as VAT","445780","liability_current","","True","","Taxes collectées assimilées à la TVA","","","","True",""
"pcg_44581","Advance payments - Simplified taxation system","445810","asset_current","","True","","Acomptes - Régime simplifié d'imposition","","","","True",""
"pcg_44583","Turnover tax refunds claimed","445830","asset_current","","True","","Remboursement de taxes sur le chiffre d'affaires demandé","","","","True",""
"pcg_44584","Prepaid VAT","445840","liability_current","","True","","TVA récupérée d'avance","","","","True",""
"pcg_44586","Turnover taxes on non-received invoices","445860","asset_current","","True","","Taxes sur le chiffre d'affaires sur factures non parvenues","","","","True",""
"pcg_44587","Turnover taxes on invoices to be issued","445870","liability_current","","True","","Taxes sur le chiffre d'affaires sur factures à établir","","","","True",""
"pcg_449","Emission allowances to be surrendered to the State","449000","liability_current","","True","","Quotas d'émission à restituer à l'État","","","","True",""
"pcg_4551","Partners/associates - Current accounts - Principal","455100","liability_current","","True","","Associés - Comptes courants - Principal","","","","True",""
"pcg_4558","Partners/associates - Current accounts - Accrued interest","455800","liability_current","","True","","Associés - Comptes courants - Intérêts courus","","","","True",""
"pcg_45611","Partners/associates - Capital transactions - Contributions in kind","456110","asset_current","","True","","Associés - Comptes d'apport en société - Apports en nature","","","","True",""
"pcg_45615","Partners/associates - Capital transactions - Contributions in money","456150","asset_current","","True","","Associés - Comptes d'apport en société - Apports en numéraire","","","","True",""
"pcg_45621","Shareholders - Subscribed capital calledup, unpaid","456210","asset_current","","True","","Actionnaires - Capital souscrit et appelé, non versé","","","","True",""
"pcg_45625","Partners/associates - Capital called up, unpaid","456250","asset_current","","True","","Associés - Capital appelé, non versé","","","","True",""
"pcg_4563","Partners/associates - Payments received for capital increase","456300","asset_current","","True","","Associés - Versements reçus sur augmentation de capital","","","","True",""
"pcg_4564","Partners/associates - Advance payments","456400","asset_current","","True","","Associés - Versements anticipés","","","","True",""
"pcg_4566","Defaulting shareholders","456600","asset_current","","True","","Actionnaires défaillants","","","","True",""
"pcg_4567","Partners/associates - Capital to be reimbursed","456700","asset_current","","True","","Associés - Capital à rembourser","","","","True",""
"pcg_4581","Partners/associates - Joint and Economic Interest Group transaction - Current transactions","458100","asset_current","","True","","Associés - Opérations faites en commun et en GIE - Opérations courantes","","","","True",""
"pcg_4588","Partners/associates - Joint and Economic Interest Group transaction - Accrued interest","458800","asset_current","","True","","Associés - Opérations faites en commun et en GIE - Intérêts courus","","","","True",""
"pcg_468_account","Other accounts payable and accrued liabilities","468000","liability_current","","False","","Divers comptes créditeurs et charges à payer","","","","True",""
"pcg_471","Suspense accounts","471000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_472","Suspense accounts","472000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_473","Suspense accounts","473000","asset_current","","True","","Compte d'attente","","","","True",""
"pcg_4741","Valuation differences on forward financial instruments - Assets","474100","asset_current","","True","","Différences d'évaluation sur instruments financiers à terme - Actif","","","","True",""
"pcg_4742","Valuation difference on tokens held - Assets","474200","asset_current","","True","","Différences d'évaluation sur jetons détenus - Actif","","","","True",""
"pcg_4746","Valuation differences of tokens on liabilities - Assets","474600","asset_current","","True","","Différences d'évaluation de jetons sur des passifs - Actif","","","","True",""
"pcg_4751","Valuation differences on forward financial instruments - Liabilities","475100","liability_current","","True","","Différences d'évaluation sur instruments financiers à terme - Passif","","","","True",""
"pcg_4752","Valuation differences on tokens held - Liabilities","475200","liability_current","","True","","Différences d'évaluation sur jetons détenus - Passif","","","","True",""
"pcg_4756","Valuation differences of tokens on liabilities - Liabilities","475600","liability_current","","True","","Différences d'évaluation de jetons sur des passifs - Passif","","","","True",""
"pcg_4761","Decrease in receivables","476100","asset_current","","True","","Diminution des créances","","","","True",""
"pcg_4762","Increase in liabilities","476200","asset_current","","True","","Augmentation des dettes","","","","True",""
"pcg_4768","Differences offset by currency hedging","476800","asset_current","","True","","Différences compensées par couverture de change","","","","True",""
"pcg_4771","Increase in receivables","477100","liability_current","","True","","Augmentation des créances","","","","True",""
"pcg_4772","Decrease in liabilities","477200","liability_current","","True","","Diminution des dettes","","","","True",""
"pcg_4778","Differences offset by currency hedging","477800","liability_current","","True","","Différences compensées par couverture de change","","","","True",""
"pcg_4781","Merger loss on current assets","478100","liability_current","","False","","Mali de fusion sur actif circulant","","","","True",""
"pcg_481_account","Debt issuance costs","481000","asset_current","","True","","Frais d'émission des emprunts","","","","True",""
"pcg_4886","Periodic load balancing accounts","488600","asset_current","","True","","Comptes de répartition périodique des charges","","","","True",""
"pcg_4887","Periodic Revenue Allocation Accounts","488700","liability_current","","True","","Comptes de répartition périodique des produits","","","","True",""
"pcg_4951","Provisions for impairment of group accounts","495100","asset_current","","True","","Provisions pour dépréciation des comptes du groupe","","","","True",""
"pcg_4955","Provisions for depreciation of partners' current accounts","495500","asset_current","","True","","Provisions pour dépréciation des comptes courants des associés","","","","True",""
"pcg_4958","Provisions for depreciation of joint and EIG operations","495800","asset_current","","True","","Provisions pour dépréciation des opérations faites en commun et en GIE","","","","True",""
"pcg_4962","Provisions for impairment of receivables on disposals of fixed assets","496200","asset_current","","True","","Provisions pour dépréciation des créances sur cessions d'immobilisations","","","","True",""
"pcg_4965","Provisions for impairment of receivables on sales of marketable securities","496500","asset_current","","True","","Provisions pour dépréciation des créances sur cessions de valeurs mobilières de placement","","","","True",""
"pcg_4967","Provisions for depreciation - Other accounts receivable","496700","asset_current","","True","","Provisions pour dépréciation - Autres comptes débiteurs","","","","True",""
"pcg_5021","Shares to be allocated to employees and assigned to specific plans","502100","asset_cash","","False","","Actons destinées à être attribuées aux employés et affectées à des plans déterminés","","","","True",""
"pcg_5022","Shares available for allocation to employees or for stock market adjustment","502200","asset_cash","","False","","Actons disponibles pour être attribuées aux employés ou pour la régularisation des cours de la bourse","","","","True",""
"pcg_5031","Marketable securities - Listed securities","503100","asset_cash","","False","","Valeurs mobilières de placement - Titres cotés","","","","True",""
"pcg_5035","Marketable securities - Unlisted securities","503500","asset_cash","","False","","Valeurs mobilières de placement - Titres non cotés","","","","True",""
"pcg_5061","Quoted bonds","506100","asset_cash","","False","","Obligations cotés","","","","True",""
"pcg_5065","Unquoted bonds","506500","asset_cash","","False","","Obligations non cotés","","","","True",""
"pcg_5081","Other securities","508100","asset_cash","","False","","Autres valeurs mobilières de placement","","","","True",""
"pcg_5082","Equity and bond warrants","508200","asset_cash","","False","","Bons de souscription","","","","True",""
"pcg_5088","Accrued interest on bonds, warrants and similar securities","508800","asset_cash","","False","","Intérêts courus sur obligations, bons et valeurs assimilées","","","","True",""
"pcg_5111","Outstanding coupons for collection","511100","asset_cash","","False","","Coupons échus à l'encaissement","","","","True",""
"pcg_5112","Cheques for collection","511200","asset_current","","True","","Chèques à encaisser","","","","True",""
"pcg_5113","Bills for collection","511300","asset_cash","","False","","Effets à l'encaissement","","","","True",""
"pcg_5114","Bills for discount","511400","asset_cash","","False","","Effets à l'escompte","","","","True",""
"pcg_5121","Banks - Accounts in euros","512100","asset_cash","","False","","Comptes en euros","","","","True",""
"pcg_5124","Banks - Accounts in foreign currencies","512400","asset_cash","","False","","Banques - Comptes en devises","","","","True",""
"pcg_5181","Accrued interest payable","518100","asset_cash","","False","","Intérêts courus à payer","","","","True",""
"pcg_5188","Accrued interest receivable","518800","asset_cash","","False","","Intérêts courus à recevoir","","","","True",""
"pcg_5191","Current bank advances - Credit for assignment of commercial debts receivable","519100","asset_cash","","False","","Concours bancaires courants - Crédit de mobilisation de créances commerciales (CMCC)","","","","True",""
"pcg_5193","Current bank advances - Assignment of debts receivable originating outside France","519300","asset_cash","","False","","Concours bancaires courants - Mobilisation de créances nées à l'étranger","","","","True",""
"pcg_5198","Current bank advances - Accrued interest on current bank advances","519800","asset_cash","","False","","Concours bancaires courants - Intérêts courus sur concours bancaires courants","","","","True",""
"pcg_53_account","Cashier","530000","asset_cash","","False","","Caisse","","","","True",""
"pcg_58_account","Internal transfers","580000","asset_cash","","False","","Virements internes","","","","True",""
"pcg_5903","Provisions for impairment of shares","590300","asset_current","","False","","Provisions pour dépréciation des actions","","","","True",""
"pcg_5904","Provisions for depreciation of other securities conferring a right of ownership","590400","asset_current","","False","","Provisions pour dépréciation des autres titres conférant un droit de propriété","","","","True",""
"pcg_5906","Provisions for impairment of bonds","590600","asset_current","","False","","Provisions pour dépréciation des obligations","","","","True",""
"pcg_5908","Provisions for depreciation of other marketable securities and similar receivables (provisions)","590800","asset_current","","False","","Provisions pour dépréciation des autres valeurs mobilières de placement et créances assimilées (provisions)","","","","True",""
"pcg_6021_account","Consumable Materials","602100","expense","account.account_tag_operating","False","","Matériaux consommables","Cost of materials used in production or operations that are consumed over time.","Coût des matériaux utilisés dans la production ou les opérations qui sont consommés au fil du temps.","tva_normale","True",""
"pcg_60221","Fuels","602210","expense","account.account_tag_operating","False","","Carburants","Cost of fuels acquired for the operation of equipment, vehicles, or facilities.","Coût des carburants acquis pour le fonctionnement des équipements, des véhicules ou des installations.","tva_normale","True",""
"pcg_60222","Maintenance products","602220","expense","account.account_tag_operating","False","","Produits d'entretien","Cost of products purchased for the maintenance and upkeep of company assets.","Coût des produits achetés pour l'entretien et la maintenance des actifs de l'entreprise.","tva_normale","True",""
"pcg_60223","Workshop and factory supplies","602230","expense","account.account_tag_operating","False","","Fournitures d'atelier et d'usine","Cost of supplies specifically used in workshop and factory environments for production or maintenance.","Coût des fournitures spécifiquement utilisées dans les environnements d'atelier et d'usine pour la production ou la maintenance.","tva_normale","True",""
"pcg_60224","Store supplies","602240","expense","account.account_tag_operating","False","","Fournitures de magasin","Cost of supplies intended for retail stores or storage facilities.","Coût des fournitures destinées aux magasins de détail ou aux installations de stockage.","tva_normale","True",""
"pcg_60225","Office supplies","602250","expense","account.account_tag_operating","False","","Fournitures de bureau","Cost of everyday items used in office operations (e.g., paper, pens, printer ink).","Coût des articles quotidiens utilisés dans les opérations de bureau (par exemple, papier, stylos, encre d'imprimante).","tva_normale","True",""
"pcg_60261","Non-returnable packaging","602610","expense","account.account_tag_operating","False","","Emballage non retournable","Cost of single-use packaging materials that are not intended to be returned by the customer.","Coût des matériaux d'emballage à usage unique qui ne sont pas destinés à être retournés par le client.","tva_normale","True",""
"pcg_60262","Packaging waste","602620","expense","account.account_tag_operating","False","","Déchets d'emballage","Costs associated with the disposal or recycling of packaging waste.","Coûts associés à l'élimination ou au recyclage des déchets d'emballage.","tva_normale","True",""
"pcg_60265","Unidentifiable recoverable packaging","602650","expense","account.account_tag_operating","False","","Emballage récupérable non identifiable","Cost of reusable packaging that is collected but cannot be individually traced back to a specific purchase.","Coût des emballages réutilisables qui sont collectés mais qui ne peuvent pas être rattachés individuellement à un achat spécifique.","tva_normale","True",""
"pcg_60267","Mixed usage packaging","602670","expense","account.account_tag_operating","False","","Emballage à usage mixte","Cost of packaging that serves multiple purposes (e.g., transport and display) or is used for various products.","Coût de l'emballage qui sert à plusieurs fins (par exemple, le transport et la présentation) ou qui est utilisé pour divers produits.","tva_normale","True",""
"pcg_6132","Real property rental","613200","expense","account.account_tag_operating","False","","Location de biens immobiliers","Income generated from renting out immovable property.","Revenus générés par la location de biens immobiliers.","tva_normale_encaissement","True",""
"pcg_6135","Movable property rental","613500","expense","account.account_tag_operating","False","","Location de biens meubles","Income generated from renting out movable assets.","Revenus générés par la location de biens mobiliers.","","True",""
"pcg_6152","Maintenance on real property","615200","expense","account.account_tag_operating","False","","Entretien des biens immobiliers","Costs for maintaining and repairing buildings, land, and other immovable property.","Coûts d'entretien et de réparation des bâtiments, des terrains et autres biens immobiliers.","tva_normale_encaissement","True",""
"pcg_6155","Maintenance on movable property","615500","expense","account.account_tag_operating","False","","Entretien des biens meubles","Costs for maintaining and repairing movable assets, such as vehicles or equipment.","Coûts d'entretien et de réparation des biens meubles, tels que les véhicules ou les équipements.","tva_normale_encaissement","True",""
"pcg_6156","Maintenance","615600","expense","account.account_tag_operating","False","","Entretien","General expenses for upkeep and repair of assets.","Frais généraux d'entretien et de réparation des biens.","","True",""
"pcg_6161","Comprehensive risk","616100","expense","account.account_tag_operating","False","","Risque global","Costs associated with insurance policies covering a broad range of operational risks.","Coûts associés aux polices d'assurance couvrant un large éventail de risques opérationnels.","","True",""
"pcg_6162","Mandatory insurance","616200","expense","account.account_tag_operating","False","","Assurance obligatoire","Mandatory insurance costs to cover potential losses during construction projects.","Coûts d'assurance obligatoires pour couvrir les pertes potentielles lors des projets de construction.","","True",""
"pcg_61636","Transport insurance on purchases","616360","expense","account.account_tag_operating","False","","Assurance transport sur les achats","Insurance costs for purchased goods during their transportation.","Frais d'assurance des biens achetés pendant leur transport.","","True",""
"pcg_61637","Transport insurance on sales","616370","expense","account.account_tag_operating","False","","Assurance transport sur les ventes","Insurance costs for sold goods during their transportation to customers.","Frais d'assurance des marchandises vendues pendant leur transport vers les clients.","","True",""
"pcg_61638","Transport insurance on other items","616380","expense","account.account_tag_operating","False","","Assurance transport sur d'autres articles","Insurance costs for miscellaneous items during transportation.","Frais d'assurance pour divers articles pendant le transport.","","True",""
"pcg_6164","Operating Risks","616400","expense","account.account_tag_operating","False","","Risques opérationnels","Costs or provisions related to potential financial losses arising from the normal course of business operations.","Coûts ou provisions liés aux pertes financières potentielles découlant du cours normal des opérations commerciales.","","True",""
"pcg_6165","Customer insolvency","616500","expense","account.account_tag_operating","False","","Insolvabilité du client","Losses incurred when customers are unable to pay their outstanding debts due to bankruptcy or financial difficulties.","Pertes subies lorsque les clients ne sont pas en mesure de payer leurs dettes impayées en raison d'une faillite ou de difficultés financières.","tva_normale_encaissement","True",""
"pcg_6181","General documentation","618100","expense","account.account_tag_operating","False","","Documentation générale","Expenses for acquiring, creating, or maintaining general business documents and records.","Dépenses liées à l'acquisition, à la création ou à la conservation de documents et de dossiers commerciaux généraux.","tva_normale_encaissement","True",""
"pcg_6183","Technical documentation","618300","expense","account.account_tag_operating","False","","Documentation technique","Expenses for acquiring, creating, or maintaining specialized technical documents, manuals, or specifications.","Dépenses liées à l'acquisition, à la création ou à la maintenance de documents techniques, de manuels ou de spécifications spécialisés.","tva_normale_encaissement","True",""
"pcg_6185","Conference costs","618500","expense","account.account_tag_operating","False","","Frais de conférence","Expenses related to attending or organizing professional colloquium, gatherings, seminars or conferences.","Frais liés à la participation ou à l'organisation de colloques, réunions, séminaires ou conférences professionnels.","","True",""
"pcg_6211","Temporary personnel","621100","expense","account.account_tag_operating","False","","Personnel temporaire","Costs associated with hiring staff on a temporary basis, typically through an agency.","Coûts associés à l'embauche de personnel sur une base temporaire, généralement par l'intermédiaire d'une agence.","tva_normale_encaissement","True",""
"pcg_6214","Personnel on secondment","621400","expense","account.account_tag_operating","False","","Personnel en détachement","Costs related to staff temporarily transferred or loaned from another entity to the current one.","Coûts liés au personnel temporairement transféré ou prêté d'une autre entité à l'entité actuelle.","tva_normale_encaissement","True",""
"pcg_6221","Commission and brokerage","622100","expense","account.account_tag_operating","False","","Commission et courtage","Fees paid to intermediaries for facilitating the acquisition and purchase of goods or services.","Frais versés aux intermédiaires pour faciliter l'acquisition et l'achat de biens ou de services.","tva_normale_encaissement","True",""
"pcg_6222","Sales Commission and brokerage","622200","expense","account.account_tag_operating","False","","Commission de vente et courtage","Fees paid to intermediaries for facilitating the sale of goods or services.","Frais versés aux intermédiaires pour faciliter la vente de biens ou de services.","tva_normale_encaissement","True",""
"pcg_6224","Payments to forwarding agents","622400","expense","account.account_tag_operating","False","","Paiements aux transitaires","Fees paid to agents who arrange the shipment and transportation of goods.","Frais versés aux agents qui organisent l'expédition et le transport des marchandises.","","True",""
"pcg_6225","Payments for factoring","622500","expense","account.account_tag_operating","False","","Paiements pour l'affacturage","Fees paid to a factoring company for managing, collecting, and potentially purchasing the company's accounts receivable.","Frais versés à une société d'affacturage pour la gestion, le recouvrement et éventuellement l'achat des comptes clients de la société.","tva_normale_encaissement","True",""
"pcg_6226","Fees","622600","expense","account.account_tag_operating","False","","Frais","General professional fees for various services rendered (e.g., consulting, audit, legal).","Honoraires professionnels généraux pour divers services rendus (p. ex., consultation, audit, juridique).","tva_normale_encaissement","True",""
"pcg_6227","Legal and litigation fees","622700","expense","account.account_tag_operating","False","","Frais juridiques et de contentieux","Costs for legal advisory services, representation in disputes, and litigation.","Frais de services de conseil juridique, de représentation dans les litiges et de contentieux.","tva_normale_encaissement","True",""
"pcg_6228","Other remuneration for commission and brokerage","622800","expense","account.account_tag_operating","False","","Autres rémunérations pour commissions et courtage","Miscellaneous payments to intermediaries and fees for various services not specifically categorized.","Paiements divers aux intermédiaires et honoraires pour divers services non catégorisés spécifiquement.","tva_normale_encaissement","True",""
"pcg_6231","Advertisements","623100","expense","account.account_tag_operating","False","","Publicités","Expenses for announcements and publicizing the company, its products, services, or events through various media.","Dépenses pour les annonces et la publicité de l'entreprise, de ses produits, services ou événements à travers divers médias.","tva_normale","True",""
"pcg_6232","Samples","623200","expense","account.account_tag_operating","False","","Échantillons","Costs of providing product samples to potential customers for promotional or testing purposes.","Coûts de fourniture d'échantillons de produits à des clients potentiels à des fins promotionnelles ou de test.","tva_normale_encaissement","True",""
"pcg_6233","Fairs & Exhibitions","623300","expense","account.account_tag_operating","False","","Foires et expositions","Expenses related to participating in or organizing trade fairs, exhibitions, and public displays.","Dépenses liées à la participation ou à l'organisation de foires commerciales, d'expositions et de manifestations publiques.","","True",""
"pcg_6234","Gifts to customers","623400","expense","account.account_tag_operating","False","","Cadeaux aux clients","Costs of providing gifts to customers, typically for promotional purposes or relationship building.","Coûts liés à la fourniture de cadeaux aux clients, généralement à des fins promotionnelles ou pour établir des relations.","","True",""
"pcg_6235","Premiums","623500","expense","account.account_tag_operating","False","","Primes","Payments for insurance policies or other special benefits.","Paiements pour des polices d'assurance ou d'autres avantages spéciaux.","tva_normale","True",""
"pcg_6236","Catalogues & Print","623600","expense","account.account_tag_operating","False","","Catalogues et imprimés","Expenses for producing and distributing marketing materials, brochures, and other printed publications.","Dépenses de production et de distribution de matériel de marketing, de brochures et d'autres publications imprimées.","tva_acq_super_reduite","True",""
"pcg_6237","Publications","623700","expense","account.account_tag_operating","False","","Publications","Costs related to subscriptions to professional journals, books, or other publications.","Coûts liés aux abonnements à des revues professionnelles, à des livres ou à d'autres publications.","","True",""
"pcg_6238","Miscellaneous Expenses","623800","expense","account.account_tag_operating","False","","Frais divers","Various small, infrequent expenses including gratuities and regular charitable contributions, e.g. tips, regular donations,...","Diverses petites dépenses peu fréquentes, y compris les pourboires et les contributions caritatives régulières, par exemple les pourboires, les dons réguliers,...","tva_normale_encaissement","True",""
"pcg_6241","Transport on purchases","624100","expense","account.account_tag_operating","False","","Transport sur achats","Costs of transporting purchased goods from the supplier to the company's premises.","Frais de transport des marchandises achetées du fournisseur jusqu'aux locaux de l'entreprise.","tva_normale_encaissement","True",""
"pcg_6242","Transport on sales","624200","expense","account.account_tag_operating","False","","Transport en vente","Costs of transporting sold goods from the company to its customers.","Coûts de transport des marchandises vendues de l'entreprise à ses clients.","tva_normale_encaissement","True",""
"pcg_6243","Transport Between Sites","624300","expense","account.account_tag_operating","False","","Transport entre les sites","Costs of transporting goods or personnel between different company locations or work sites.","Coûts de transport de marchandises ou de personnel entre différents sites de l'entreprise ou chantiers.","tva_normale_encaissement","True",""
"pcg_6244","Administrative transport","624400","expense","account.account_tag_operating","False","","Transport administratif","Transport costs related to general administrative activities, often including employee travel.","Frais de transport liés aux activités administratives générales, incluant souvent les déplacements des employés.","tva_normale_encaissement","True",""
"pcg_62441","Administrative passenger transport","624410","expense","","False","","Transport administratif de voyageurs","Train, cab, VTC, plane tickets","Billets de train, taxi, VTC, avion","tva_acq_intermediaire_encaissement","True",""
"pcg_62442","Administrative public transport","624420","expense","","False","","Transports publics administratifs","Subway, bus, tramway","Métro, bus, tramway","tva_acq_encaissement_reduite","True",""
"pcg_6247","Collective Transport","624700","expense","account.account_tag_operating","False","","Transports collectifs","Costs for providing organized transportation for groups of employees.","Coûts liés à la fourniture de transport organisé pour des groupes d'employés.","tva_normale_encaissement","True",""
"pcg_6248","Various transport","624800","expense","account.account_tag_operating","False","","Transports divers","Transport costs related to general administrative activities, often including employee travel.","Frais de transport liés aux activités administratives générales, incluant souvent les déplacements des employés.","tva_normale_encaissement","True",""
"pcg_62482","Various passenger transport","624820","expense","","False","","Transports divers de passagers","Train, cab, VTC, plane tickets","Billets de train, taxi, VTC, avion","tva_acq_intermediaire_encaissement","True",""
"pcg_62484","Various public transport","624840","expense","","False","","Divers transports en commun","Subway, bus, tramway","Métro, bus, tramway","tva_acq_encaissement_reduite","True",""
"pcg_6251","Travels & Journeys","625100","expense","account.account_tag_operating","False","","Voyages et voyages","Costs associated with business trips, including accommodation, meals, and other related expenses.","Coûts associés aux voyages d'affaires, y compris l'hébergement, les repas et autres dépenses connexes.","tva_normale_encaissement","True",""
"pcg_6255","Relocation Costs","625500","expense","account.account_tag_operating","False","","Frais de déménagement","Expenses incurred when relocating employees or company operations to a new location.","Dépenses engagées lors du déménagement d'employés ou des opérations de l'entreprise vers un nouvel emplacement.","tva_normale_encaissement","True",""
"pcg_6256","Missions","625600","expense","account.account_tag_operating","False","","Missions","Costs related to specific short-term assignments or tasks, often involving travel and temporary stays.","Coûts liés à des missions ou tâches spécifiques à court terme, impliquant souvent des déplacements et des séjours temporaires.","tva_acq_intermediaire_encaissement","True",""
"pcg_6257","Receptions","625700","expense","account.account_tag_operating","False","","Réceptions","Expenses for hosting events, gatherings, or hospitality functions, typically for business purposes.","Dépenses liées à l'organisation d'événements, de rassemblements ou de réceptions, généralement à des fins commerciales.","tva_normale_encaissement","True",""
"pcg_6271","Securities Costs","627100","expense","account.account_tag_operating","False","","Coûts des titres","Fees and commissions related to the acquisition, disposal, or safekeeping of financial securities.","Frais et commissions liés à l'acquisition, à la cession ou à la conservation de titres financiers.","","True",""
"pcg_6272","Commissions and loan issue","627200","expense","account.account_tag_operating","False","","Commissions et émission de prêts","Costs related to specific short-term assignments or tasks, often involving travel and temporary stays.","Coûts liés à des missions ou tâches spécifiques à court terme, impliquant souvent des déplacements et des séjours temporaires.","tva_normale_encaissement","True",""
"pcg_6275","Charges on Bills","627500","expense","account.account_tag_operating","False","","Frais sur les factures","Fees or charges associated with the processing or handling of invoices and bills.","Frais ou charges associés au traitement ou à la gestion des factures et des notes de frais.","tva_normale_encaissement","True",""
"pcg_6276","Rental of Safes","627600","expense","account.account_tag_operating","False","","Location de coffres-forts","Costs for renting safety deposit boxes or secure storage facilities.","Frais de location de coffres-forts ou d'espaces de stockage sécurisés.","tva_normale_encaissement","True",""
"pcg_6278","Missions","627800","expense","account.account_tag_operating","False","","Missions","Costs related to specific short-term assignments or tasks, often involving travel and temporary stays.","Coûts liés à des missions ou tâches spécifiques à court terme, impliquant souvent des déplacements et des séjours temporaires.","","True",""
"pcg_6281","Sundry Assistance","628100","expense","account.account_tag_operating","False","","Assistance Diverse","Miscellaneous support expenses, such as contributions to various organizations or causes.","Frais de soutien divers, tels que des contributions à divers organismes ou causes.","tva_normale_encaissement","True",""
"pcg_6284","Personnel Recruitment","628400","expense","account.account_tag_operating","False","","Recrutement de personnel","Expenses incurred in finding, attracting, and hiring new employees.","Dépenses engagées pour trouver, attirer et embaucher de nouveaux employés.","","True",""
"pcg_6311","Tax on Salaries","631100","expense","account.account_tag_operating","False","","Impôt sur les salaires","Taxes levied by the government directly on employee salaries.","Impôts prélevés par le gouvernement directement sur les salaires des employés.","","True",""
"pcg_6314","Default contribution for compulsory investment","631400","expense","account.account_tag_operating","False","","Contribution par défaut pour l'investissement obligatoire","A specific mandatory contribution by companies, typically for investment in social housing or construction projects.","Une contribution spécifique obligatoire des entreprises, généralement destinée à l'investissement dans des logements sociaux ou des projets de construction.","","True",""
"pcg_6318","Other taxes on remuneration","631800","expense","account.account_tag_operating","False","","Autres impôts sur les rémunérations","Other taxes or similar payments related to employee remuneration, payable to tax authorities.","Autres taxes ou paiements similaires liés à la rémunération des employés, payables aux autorités fiscales.","tva_normale_encaissement","True",""
"pcg_6331","Transport expenditures","633100","expense","account.account_tag_operating","False","","Dépenses de transport","General expenses related to transportation, covering various forms of movement.","Frais généraux liés au transport, couvrant diverses formes de déplacement.","tva_acq_intermediaire_encaissement","True",""
"pcg_6332","Accommodation allowances","633200","expense","account.account_tag_operating","False","","Indemnités de logement","Payments to employees to cover their accommodation costs, often during business travel.","Paiements aux employés pour couvrir leurs frais d'hébergement, souvent lors de déplacements professionnels.","","True",""
"pcg_6333","Contribution to professional training","633300","expense","account.account_tag_operating","False","","Contribution à la formation professionnelle","Mandatory contributions made by employers to fund professional training programs for their employees.","Cotisations obligatoires versées par les employeurs pour financer les programmes de formation professionnelle de leurs salariés.","","True",""
"pcg_6334","Participation in construction projects","633400","expense","account.account_tag_operating","False","","Participation à des projets de construction","Mandatory participation by employers in financing construction projects, often related to social housing.","Participation obligatoire des employeurs au financement de projets de construction, souvent liés au logement social.","","True",""
"pcg_6335","Discharge payments entitling exemption","633500","expense","account.account_tag_operating","False","","Paiements libératoires donnant droit à une exonération","Payments made by companies to fulfill their obligations or gain exemption from the apprenticeship tax.","Paiements effectués par les entreprises pour remplir leurs obligations ou obtenir une exonération de la taxe d'apprentissage.","","True",""
"pcg_6338","Other Salary Taxes (Other Bodies)","633800","expense","account.account_tag_operating","False","","Autres taxes sur les salaires (autres organismes)","Other taxes or similar payments on employee salaries, payable to bodies other than primary tax authorities.","Autres taxes ou paiements similaires sur les salaires des employés, payables à des organismes autres que les autorités fiscales primaires.","","True",""
"pcg_63511","Territorial economic contribution","635110","expense","","False","","Contribution économique territoriale","A local business tax levied in France, comprising CFE and CVAE.","Taxe professionnelle locale prélevée en France, composée de la CFE et de la CVAE.","","True",""
"pcg_63512","Property Taxes","635120","expense","account.account_tag_operating","False","","Impôts fonciers","Taxes levied on real estate owned by the company.","Taxes prélevées sur les biens immobiliers appartenant à l'entreprise.","","True",""
